barcode,Centroid,nReads
F6,fc845b62-d7d5-4ded-b5e8-1c3e2c8d2be0,38
F6,fd142138-439a-4739-8166-c5f605816675,21
F6,fd1d4f8f-3687-4923-8cc7-6015c05ca5c3,11
F6,fd466821-fd68-4c0c-bb3e-75e6093051ed,1
F6,fd5b9bdd-81af-46d0-9e0a-126f758efb90,4109
F6,fd86f057-2186-4b50-8dcb-a3a5d07d0c25,82
F6,fe16c7c7-8ecf-45bb-a5ff-ead4a3c2a91c,2
F6,fe2dd3ad-a94b-4076-bc33-74d78c76c12d,82
F6,fe8a80bc-1946-45f6-a2d3-5ed15b41578c,426
F6,fed1aee5-8166-4874-8e2f-ca7b27d119be,19
F6,ff2104e3-aaa5-4042-81a4-7468f6500ddf,3
F6,ff40492e-ce5e-4963-9563-11a684825c39,1
F6,ff9a7abd-548b-4fc2-a07c-a2772ac8903d,1
F6,ffd9efcc-5b24-4e36-a657-492c85097622,17
F7,0021a825-d5c0-4c1d-806c-241de9c8e9f3,1168
F7,002a21ab-be74-4d92-b547-5142babb6fa1,1
F7,007f19c9-623a-4cb2-83a2-b9d86ee1c449,1
F7,00b89701-4d59-4784-8345-34146e06a223,42
F7,00bd45b1-a6a9-41ef-9b3e-338b536eb689,4
F7,00c2fc53-a1d2-49dd-9fb5-7ab12f0bc6de,14
F7,00c8177d-4ac5-41a9-a53e-408611663d4d,1
F7,0101ed3e-955c-4f09-a796-78bc4c8f938e,3
F7,0133de4e-75a9-4c75-9444-4848ca852bbb,2
F7,017b9a29-9ba5-447d-b7d3-dcfbc08647ec,1
F7,01e9658c-fb8f-4de3-b35e-359596f933bb,2
F7,01f7f2d3-99a9-43e4-b59d-accf6c31c595,1
F7,020701ff-14e2-4bec-a72e-435170f69b8b,30
F7,02135a43-76f1-4d2c-b585-f0f57bc45882,19
F7,03b58236-ba15-4ec1-9fa2-fa74c486d0ba,9
F7,03d072f1-c8a5-40b6-829f-7381ee3ec41b,1
F7,03f859cf-ee1e-453c-96ae-f506275a603c,6
F7,04bc23f9-72bf-40ea-b4ef-01fe130f582d,2
F7,04fd8c38-11f6-4341-a95e-b83895310232,1
F7,050aa03b-65b3-4534-86c3-a10a3f1993ba,2
F7,050d2eb9-de78-47a1-a300-5bd1f76e4fba,13
F7,0534be4e-9c50-4e09-8316-1f23f2da6906,2
F7,0562108a-f94a-4cef-95a3-9dcced49e835,2
F7,0588e13e-9a89-40d6-8148-fef35ccabdf0,50
F7,05d48c6b-00a7-406a-a2f7-7b616df566e1,1
F7,05f033e6-9e46-42c7-be76-66216c66f478,4
F7,06264597-56a6-4fcb-b355-75d862cca5e9,4
F7,064b5f37-a1f4-4311-adb5-37e423696b8c,10
F7,0699ffb9-ea8b-4b8c-9e4c-53ba47464076,1
F7,06a281da-3e2f-4122-a9ff-0b1debceb6bd,3
F7,07002b1d-6d2a-466c-b0ef-a2e6d7136010,13
F7,0728b0ba-5114-4366-be4d-d0b1ca3f42f2,3
F7,073e81d3-fafd-4675-9fd9-8fd657ee91ed,14
F7,07753610-7ced-4ee9-8f55-a833207eeb3e,2
F7,079882db-3769-44b1-939b-560043767dc5,5
F7,07c23be9-1d32-4c21-b892-0dbf0ac6ef70,3
F7,07ee4901-9508-42b0-852c-f344009705e1,2
F7,0835dc2e-89ea-458a-a5ae-d800d9d8f0b6,8
F7,08548e86-3685-45fe-a9a2-d4e6bfcfa460,194
F7,085859b8-f110-4285-97c7-d6fedaa3ed64,3
F7,08855d8f-fa18-4772-823f-16a919683f8a,1
F7,08af1898-5c36-4767-8e25-f153bb47174d,8
F7,08b72468-98d9-4211-815a-d0a8293dd0c1,1
F7,08b7cd5d-2b21-4cda-8b63-26beb14c1f9e,35
F7,08fb0130-09c0-4b4b-8673-b977a97469f6,28
F7,090469eb-a3bb-459a-adeb-f65ce841c7a8,58
F7,093b3306-69aa-46bc-9216-9a87948fd8d7,3
F7,09548c2a-3d3b-43bd-a6d4-ef421daa66b0,10
F7,09de9ef5-a7a6-4ddc-abe2-b1dec97951d5,2
F7,09e41601-2f68-4eaa-a38f-4deb97fa95b8,13
F7,09e62c8e-9e78-4ea0-bad9-25aab3529767,3
F7,0a7dcdfe-1097-4a89-8aa7-61d9c2bb111d,1
F7,0a7e654d-07f6-4dc8-a4f2-19e442c8bac1,1
F7,0a8e6404-df37-4031-bf7e-6491d924e058,2
F7,0a999276-b397-4f06-aa16-5aa02c1639ee,3
F7,0a9d59ce-74fe-4b8e-956b-e3eac8c989d1,1
F7,0ac225fa-3ddd-48cf-a377-e131b09dcc05,1
F7,0b0641a0-41db-4c2a-89b8-e6a0dd588170,5
F7,0b1089ce-86c2-4e30-ab83-207615fd99d9,1
F7,0c581d31-3978-420c-8050-2a14bdf7c11f,1
F7,0cb3668e-1ce6-4a7a-8764-1af982d3ba65,1
F7,0cc7fe1a-811b-46c8-b78e-7f8c76c40104,2
F7,0ce5c843-799f-4ffd-b3e2-83118add8915,79
F7,0cf146f3-57e0-4977-b243-3f7f54bbbb47,30
F7,0cfbfb85-b87c-4752-a00a-7f55e81f2b59,6
F7,0d67e6f2-5828-45da-a18a-4c9214327de4,1
F7,0d714a45-bbc0-4e26-baf7-fe109dacd797,1
F7,0d81fa93-cf6d-45fd-a78e-6227190f7dbc,1
F7,0d8471c7-1ecf-4c68-82e8-2168e3fa542a,4
F7,0db1536c-da33-4a08-b6a5-05634fa7bd66,2
F7,0dd776a8-e67d-4870-96dc-d6a14a2fb46a,1
F7,0df560ca-ef84-4be3-9628-e4abedb06be5,2
F7,0e2d0261-d53c-4f3c-b6dd-abb2123ebe02,207
F7,0e877aa9-fee7-42fb-a417-469ee15b035a,2
F7,0e8ea3f6-c17e-4fb9-aabe-c7348cd14677,1
F7,0eb75d04-cd2c-4ffe-8186-2a633041794d,3
F7,0ec12a86-e387-4866-afa6-134cc0dcad6b,1
F7,0ef59ad6-2119-421b-a78b-0ec58c48bdef,7
F7,0f98e113-f271-4619-bd36-eeae7fe13645,25
F7,0f9c34f6-5c3c-42b3-a396-e90fd857ead7,1
F7,0fbab9a5-ceb5-4d00-906f-0faab63ca9aa,4
F7,102ef755-70b3-4d72-abc2-120f122f87af,1
F7,10327da8-3776-446d-83c1-398c6fa9823b,11
F7,104c12c4-68d3-421d-a013-dc77f85622ad,10
F7,107a815e-01fd-47d4-a518-ef3fb6b2f54b,452
F7,108d3870-dd95-483c-a8f1-8b0d7d9b83e7,1
F7,110c688e-1878-400c-95c3-c76dd32162c8,1
F7,111f5b2b-5b16-4203-adfc-b2336f0e4512,25
F7,112b82a6-a8a3-45e0-8734-830f0527542f,4
F7,112f0999-0d8f-4269-a9e7-2065129a2900,1
F7,11483fae-23a1-4127-9005-5240a54dee8b,45
F7,116477f6-a11f-4456-954d-3f830d9dda83,1
F7,11b9826e-c822-43b1-b24a-f5b532623cb2,18
F7,11cf1072-4e3a-4dd0-a4a8-4f232dfdd963,10
F7,11e22ecb-6588-47ab-8a68-9b0ab113c913,2
F7,1258b20a-4423-48ef-8c7b-60a5417822ea,6
F7,12790d5e-62d6-4bda-9dd3-08610bc648df,2
F7,127af86c-21ba-4f64-ad5c-85c0dcf211d9,3
F7,12b74757-27d6-424f-aea5-5c25e1e4f4e6,158
F7,12c93789-b7ea-46d0-8ace-902ff286841c,233
F7,12f7838e-00bd-43ab-add6-841fc6fa0dbb,274
F7,12f8f3ef-b451-474c-8c63-12a057d2dace,11
F7,132f6431-b102-4e86-a616-66e340da4e24,3
F7,1333d9bb-864e-4cac-bf93-0615e2a1e88f,2
F7,13b9c8b5-ce85-4e58-a9d0-88ec78b59623,1
F7,13c365d4-1ab5-4eb7-82ca-28f4ec3180e6,1
F7,13e2735a-63fa-4868-937b-fc8ddbc9a045,2
F7,13ebc7dc-c6a1-40b4-8e41-a3241208b5ac,2
F7,141e910d-a686-440b-9be0-8204c018fcbd,2
F7,1430bc95-2ecf-490b-bf7a-07d08dcebe8e,3
F7,144bf99b-9a6b-4ffb-94a2-2d81143df099,6
F7,1465a611-e35c-47cd-8484-44a50445f8df,3
F7,146d6c39-8a3e-4993-9835-6c88fe0bff8c,28
F7,146dc835-00ee-470f-a282-771f9853835b,69
F7,1498a4e8-560e-4ad9-afc9-11b292306908,2
F7,14dc57d0-44d7-4363-9e3b-0b1d32681689,1
F7,14eafb10-6e63-4c2c-80b7-9d72251baf28,2
F7,1502545e-f731-4064-9dda-19ec40aaaa52,2
F7,152576f9-3b8b-41f3-b4a4-00af2b438e89,12
F7,15626e06-ee45-4aeb-ac19-7a37ec6fca27,2
F7,157545d7-fb16-491c-818d-5d6f28541371,1
F7,158920c9-d95c-42d3-bdb9-23a7b7ce0339,11
F7,159ad100-700f-42fb-bb77-b8dfaa6293a9,9
F7,15a9d705-a83f-47d1-979e-a0eebd4e182e,5
F7,15ba63df-9799-4469-bf67-e9434d199203,1
F7,15bee9db-7cd1-4ca2-8a1f-b41b7b26baa0,3
F7,15d63abf-d464-418b-848d-9ab8a4882483,1
F7,15e1cce8-6193-413e-9046-547e61ebcfcc,8
F7,160def00-38c6-4814-9609-1f65efc2c7e0,2
F7,16440ad6-e593-4914-9185-f45639397ad2,2
F7,1663bc28-3986-47cf-9bfa-de39fc07a89d,31
F7,167b0844-955f-42ab-aaeb-7130ff4075f7,1
F7,16adb09e-6c4d-4d58-b3f8-4d77906449f6,35
F7,16b38e4a-3024-40cf-abf1-0ccdb0d71104,1
F7,16e66aa4-47c1-4417-ac52-6c13f14f4780,5
F7,171a0981-955b-483e-a986-c39b2afa462c,18
F7,172115d7-1881-4dae-9e6f-13c0eb36621b,3
F7,175210e8-fbd6-4566-95d2-94ed2eb1f475,1
F7,17563246-9c72-4e1e-b3bc-3a1caaf98c5a,1
F7,17ae1f27-8d0e-401b-8daa-908ddebfa27e,2
F7,17c95b79-d376-4e7c-b6ab-cce3bd24c105,1
F7,17f72dc3-7cba-4d64-a113-7280464e1994,2
F7,1822ef14-6fe9-472d-8628-0108971ac4fb,5
F7,182ad569-4746-4b23-8ee9-355835225ee1,3
F7,1878280c-5742-49d8-ae10-55b6739f4354,43
F7,1880bd80-3a39-4de3-b65a-5cf2827cadc8,2
F7,18929db0-2efb-4f59-b4e7-163aaca73183,14
F7,18d359ae-f860-4025-859d-589cfb225ada,1
F7,18ede376-8da8-438c-9524-8cd9229c1750,1
F7,18fb2e69-6bac-48b7-a704-1c762a004602,1
F7,190d0111-a185-446f-86b3-c6eb4088b656,1
F7,195d0daf-2c9a-446d-b317-185e27e37be1,1
F7,195d4570-0bf1-4012-98c0-9cdc60dbcbcc,2
F7,1984df6d-0bb9-41da-ba07-05abfb50875c,127
F7,19982776-b6c9-4839-ad6e-2798cd5022f9,199
F7,199c657c-d8b2-4e10-a247-dfa200dbba05,1
F7,19ab2728-87a9-419a-b425-c50a951823b3,4
F7,19bdb608-fbda-4dd2-98cc-4070d6a244ac,2
F7,19cee08e-9a1e-46d3-8661-8a0320cbc259,18
F7,19f9311f-507c-46be-bc15-9d35c75309ff,1
F7,1a05d41b-e21d-44ca-86d9-3350d0338655,3
F7,1a1fd88a-72fe-40f6-b41c-f2db927ffda2,7
F7,1a448c15-8fb9-450a-9161-f55102885e43,1
F7,1a55b38f-dbc7-4db2-ac2a-f457dcf46026,1
F7,1a81ae72-be4d-4b53-90dc-5ed18e55f4a0,2
F7,1adb519f-e324-46c7-8499-127cdbe9274f,3
F7,1ade5070-4408-424d-b81d-a0ab82507d89,1
F7,1b0fa327-94ed-4cd4-adef-753b051377e0,11
F7,1b2acab6-0373-4b77-995e-a0ad1af596f5,1
F7,1b53b52d-f423-4a8e-ba24-99e892ee5be7,2
F7,1c20c053-c818-4836-aeb9-0e0f244e34b1,1
F7,1c2c95ba-5bcb-436c-b091-181d07e8d2bd,1
F7,1cba1d99-b422-4e61-a2c5-f7ffb4470538,2
F7,1cc0b596-d293-46b5-b8c1-dbd5c7dcc8a2,120
F7,1cd228a3-9327-495c-a701-0801e07308b1,1
F7,1d08caa8-7dec-48cd-8805-033555a7a0f2,1
F7,1d4810a6-7ecf-40a4-8566-00454439f11f,7
F7,1d7f1036-e444-493c-9323-b56a1b9234d8,10
F7,1d85a37a-1b6f-499c-baf8-c6d981e47339,1
F7,1d95a324-4a40-4e6f-9c8f-a1c90bcd81f6,4
F7,1db3facd-4d76-4290-983c-fb9368036b69,15
F7,1de16d8f-5468-4147-ad05-b1877c0f73be,5
F7,1df4f321-6af9-45a7-8306-d5207199d219,6
F7,1e4686c8-2969-435b-8e98-02c1257e9f7a,1
F7,1e4c4dbf-06ff-4f46-8393-c5775b3f29a0,2
F7,1e8cafab-6088-4c8a-b080-6c0963e00b7b,20
F7,1e9d44d2-2f61-4ce3-857c-bba421ee067f,2
F7,1ec525ae-fa16-4235-917a-a367795bba2c,12
F7,1f17fa6c-169b-4d3b-b540-2ad4c3b53726,3
F7,1f692392-3680-4901-8631-6f98ddfe94f5,1
F7,1f78f919-4595-4d17-8922-58ce7b530b87,1
F7,1f912f19-7c63-4f32-a16e-a72ad52bf360,3
F7,1f9f12c6-f713-4cf5-9a95-c21ec00a6597,25
F7,1f9f875f-bdeb-446f-a226-6696abdbe71a,1
F7,1fbd8c74-f211-43a4-a757-3ba6663efbde,31
F7,1fd89a51-d762-4832-a5f4-aaaa9f2a7bac,4
F7,1fecf6ae-373b-446b-a547-387b2ce6df09,3
F7,20311932-4f7a-45bf-a9a4-2ea586a0cd20,2
F7,20498594-f0b7-4bce-bc7a-7aa1c9c4c8f5,1
F7,204cd8b6-3609-4c68-9f53-2f23df7356d1,7
F7,20bed4eb-9777-4e18-a687-7b8d206c016b,6
F7,20c6a18b-a23c-461f-a5ef-87dc69c6ab08,2
F7,20d56df7-87cf-4727-9cb1-139e470e52dc,2
F7,20ee0ae8-2b0c-4bb7-b27f-c110b7ab3fba,3
F7,21391920-632d-4296-9325-66e805050111,19
F7,21f2693f-21ea-4547-ac85-df685eaf0d07,1
F7,220b132e-a9fd-4206-bf80-b9c324ce1c6b,21
F7,221c47f9-efb0-4ef1-b11e-fd56a304bf4e,1
F7,2236d2be-d997-4a9c-82c9-eaa7664a07dc,1
F7,22370294-a10d-4d39-bbee-fae66b84d41c,1
F7,229bbac9-ac8c-476e-a240-46cc8f01854e,7
F7,22e91ae8-cb08-4b63-8faf-1229edba6e8c,18
F7,231f5a82-63fd-490a-bcd4-765a75d2095b,3
F7,241cd18d-9188-41bd-b67e-8e21ea1871ab,2
F7,24243b05-03e1-4672-b872-4432ea50badb,2
F7,242ef96d-d9b8-4da9-9866-f48cbd64ea53,5
F7,24582b8b-e071-462a-98f5-4f36b952512b,1
F7,24d4a928-e219-4828-9ae1-73c54876d52c,1
F7,2561df1d-c926-4ee8-a0a5-18dec41d8b0d,4
F7,2598ec25-90a6-4231-90cb-12940e3d7183,2
F7,259be88b-8241-43f9-9913-30adb0757c30,1
F7,259d320d-261e-4dc5-9081-a02342f78b3c,1
F7,25a9dccd-d0a7-4fba-8619-34ab33fd5984,4
F7,25b1b977-4d60-498c-bfeb-010de687d771,2
F7,25d7c38e-751d-464d-a1b9-2675ee390966,1
F7,25f7c7b6-c2be-472c-883d-f0c20400eafb,1
F7,25fe59c2-6d4d-4740-95e1-0b4aea47355b,2
F7,26328f15-8270-48ab-bb96-4b19f3c3f4a4,7
F7,2654ee78-cfc2-40cb-9491-f82fa86c961c,2
F7,265b343b-24ed-479c-ae34-1713a3226324,51
F7,26668441-bfd3-469d-9d73-124c62de582a,2
F7,266e6491-0a10-4f0a-903a-2d4522f4f872,1
F7,268c61df-2d62-4045-8037-4a5f79a4a054,2
F7,2694cb50-4e9f-4dbe-ada5-bdefdc2d05e2,6
F7,26c76447-f017-421b-9263-91add2acbb14,25
F7,26ef2609-ea1f-46fc-a77e-a0267b3b9486,2
F7,27321106-58db-4646-b6ab-b4a965ce1495,2
F7,275abf16-86c2-430e-b194-b5fe0c128335,1
F7,27720454-d08f-4a63-a18d-19c7dac724fc,795
F7,278e153f-c4bb-441c-a616-85907e07af9e,2
F7,27cbe35f-0348-41b4-b641-c4a5363ce3a2,3
F7,2812cb49-1aa5-448a-8856-f0e8efce3f86,5
F7,2829aea9-8812-4ca2-99f8-47dcd058c47f,5
F7,28336177-b3b8-41a3-bcfd-13ab55e5d9a3,1
F7,285c1bd7-c2f3-467f-945b-5b4052b7191c,3
F7,285ce735-34d8-42ea-a9a8-92edf8fcc08a,31
F7,2894e886-9de3-477a-923f-2a6449036fd2,7
F7,28c1bda0-3338-4785-9dfa-0a6d76616890,8
F7,28f8763e-db6f-4922-831a-17f70bb86ace,1
F7,293f2c84-a991-4f29-9298-a6d076f89517,55
F7,295791b1-0a58-4c01-9f71-a6f423ef22f2,6
F7,296d0564-62a2-462f-9343-4160fb119baa,1
F7,29cbffc8-44ce-43b3-aa2a-b376186f2ce8,5
F7,29e44d7a-706c-4d46-a23f-3556adb3f333,2
F7,29f516c9-9192-4663-a462-4e8ba3d229e9,2
F7,2a2d088a-47a0-4c77-8a80-930b18224751,4
F7,2a772dbc-4048-464a-8386-cd92fa5d59d2,2
F7,2ad413a7-b0f0-47ce-b20e-f9593d02c271,1
F7,2aeabda4-d959-480d-adbe-d0bcd56ea1a7,5
F7,2afebc75-65f8-4bf6-901e-7d453c420be7,2
F7,2b252a1d-d7ea-4c55-9759-f0a2e827cec4,1
F7,2b402118-559b-4520-8e32-8254512e9284,4
F7,2b642850-1d44-4891-aad0-d5d3b7a7a8b4,1
F7,2bbd55a1-a99f-4ee5-8fb8-2ab1e443f576,1
F7,2c156f19-835d-443a-b59b-30e4d53149a6,1
F7,2cbc43a1-6d1b-493c-9d38-f2a1c9e37e52,79
F7,2cfea62e-49a1-4a34-a6c2-1600b7fceb91,5
F7,2d26b610-2ce4-43c3-98e3-cd5328c14eda,18
F7,2d9abf72-5a58-444b-94b0-1983d920e129,74
F7,2da062b9-0c48-4dc2-b653-85d8d093a72f,3
F7,2e358df3-eff4-4486-9cb6-3a7f1f609ac3,14
F7,2e4b16e5-b5b3-44b5-9f94-f7d223d47c2e,63
F7,2e86946f-dcaf-48ed-bf02-bd33dab8bf91,1
F7,2eb08c46-6f82-4997-81c6-37afbd58d976,5
F7,2ebdb38e-ebca-41eb-a642-df7a68746a4e,5
F7,2ecda71a-3e9b-4277-b57a-6136693f67f9,1
F7,2f1d48fd-f640-4724-8694-08202562e42a,40
F7,2f74deed-3b3b-4302-b285-5fe7e3879c9d,2
F7,2f8eac2b-698e-4405-aa77-0a1ebebfcc9f,1
F7,2ff23175-1025-4c32-be9f-0b7167900abf,5095
F7,2ffb6675-cdbd-42c0-815c-1ae8f755187a,5
F7,30170fd3-68d0-43fb-b472-3f762beaa3f9,8
F7,303d0540-25b0-4ae4-aa05-c194dc8569a6,1
F7,304fd7ee-5952-43fa-82b6-775988cd53ce,4
F7,305d3073-f7a4-4fa3-a159-86c31f618e06,5
F7,306d8ceb-3368-4b9b-a085-afc750f24631,4
F7,306dd73e-5794-4b5f-a0ce-5f678f30ece0,1
F7,307254db-a2a4-4ef3-a928-a823f9294e3e,1
F7,30a4c8b0-4f61-49e1-94f6-7ad352c4e2c8,3
F7,30c81c25-ac88-4d94-8980-61f6bbe88f6e,1
F7,30d9ab91-dfd6-441d-a50d-13277704bf1b,4
F7,30f86aa8-3f6b-4e80-be1f-4a659beb6939,8
F7,31004c05-9c0a-4658-a169-1f35ca6584db,16
F7,3107d249-7725-4714-a866-e7eee5d6396f,3
F7,311828dc-da33-44f3-9e54-f7674ce645bd,1893
F7,314bf44d-cec8-4e4e-9fb4-c8866328720b,3
F7,315358a1-511b-4012-999c-52f23b2f3585,6
F7,315a4983-432f-4ee4-a9b5-49b4d43fa3b3,2
F7,31708fe8-648a-4e5b-b5b5-12dee3a51487,1
F7,3172cd52-0d48-4926-ba4c-79dbcb9be6f4,1
F7,319392f7-ed01-4261-831a-162f43d1bb60,5
F7,31d41117-f1f9-4909-b48c-ccad5c2401b2,3
F7,32bfbf68-a7e0-43d2-8687-efd95969549a,32
F7,32d528af-04cd-42b0-8340-9a541aaf4c4c,52
F7,32d5acb6-1ff9-4c9e-bac2-8b4b8b23a3f0,4
F7,33c51335-4174-4fa4-8736-d3db3210b789,1
F7,34033a41-fa16-404c-90ce-2fc5f3713e49,1
F7,34143831-c701-427f-8205-cd206ae17934,11
F7,347a0a1e-bec6-4012-944b-46ef7064ca73,85
F7,34817701-3d5e-4a0a-bc71-39188c847a6b,6
F7,34869ca9-a586-4e64-a3da-effdc39d7845,1
F7,34a8dc12-015e-46ec-8ec6-1332d3275e13,1
F7,34fe52e9-c36b-4f12-8101-704b63f3bb8b,1
F7,3543d09c-7371-458c-aeaa-5a408297e665,249
F7,355e783f-ea35-4246-9c55-0f56782f310d,1
F7,357cd808-b3ca-4625-b1d6-a19a265d440c,1
F7,3581e2bc-e135-4337-89c3-10c266d174fa,2
F7,35a5f8e8-ecf3-4651-866a-0e9d10c56253,283
F7,35bb228d-9b4a-4bcb-b683-5f67567b9f88,8
F7,3646a8a9-d7ca-445a-aa70-176f927938c0,2
F7,364dec38-2f16-4e34-8b19-135b1570426d,1
F7,3677914f-f135-4d25-83db-f9e1a6055e7c,32
F7,36abfe74-1421-49ad-97b9-5076d063c3bf,109
F7,36b58a55-823f-4dbe-ae72-99fa5030baa0,1
F7,36b6edc8-cf45-41b4-9956-8680440bca5b,1
F7,36ce5cd5-b517-4629-ae12-f3063a6574d1,9
F7,36dd8c81-5624-494d-88e8-28bed9fba1d8,3
F7,36f6e392-2912-40de-a634-f228a6ac7215,4
F7,37a43872-d035-458a-a476-ba4b8e6061b4,46
F7,37b2bb52-2ce4-40c5-b750-1bbd58819e24,2
F7,37c3cda9-3daf-4609-9f73-477048091560,2
F7,380283cb-6bce-4c4c-94e5-6470128a8764,1
F7,3864b81b-b463-4a03-9414-f77881ea6942,1
F7,38ec490c-c21a-4ed8-a8eb-1631207b6dfc,13
F7,3906334b-be80-4348-856d-c26d4d82d801,7
F7,39368fb5-b511-47f3-aa54-a615bcbdd466,2
F7,395dedea-64b2-455e-a555-6cdb12c353ce,3
F7,396bdc8b-f4e3-4683-9739-ed5909e3b4a5,1
F7,398ea4ec-1ee2-4231-bf38-ca0738afa37b,1
F7,39b28ab1-9ebc-43c7-b62a-18281c1505a7,17
F7,39ebb608-2a86-47df-a76a-12344330305e,2
F7,3a0af132-ac11-4163-913e-cc63ad402554,2
F7,3a32ee6a-dd8f-41ba-a988-a744f857d404,7
F7,3a3a730a-2135-42fa-907e-4a1d955bc768,27
F7,3ab4fa24-ceae-4de9-a7fb-76a19a0e1e49,1
F7,3add84a7-ccbb-4499-8537-60ea1291bb70,1
F7,3b67d005-3912-41af-b92e-3648eca3decf,9
F7,3b81e231-de28-4090-ad70-4c573266abd8,2
F7,3bb9e715-14b4-41d8-863b-00910c3d27ce,3
F7,3bcf518c-d07f-4cdc-b18a-e8dd111630ce,5
F7,3beb86b7-5434-4771-b5c0-6db1b38ffeaf,116
F7,3bfb6f8a-4b86-4a72-8a97-938c720fd713,24
F7,3c1101bf-f33a-4d38-a4a9-8de26f443ba4,84
F7,3c2c9354-4c99-49d8-8658-c750cd87292d,1
F7,3c3e1703-91eb-485b-a673-ac312131c29d,56
F7,3c57b452-5353-49a5-a517-a959e26312f4,2
F7,3c604cd0-737b-44a1-94e7-db1e08fda6df,4
F7,3cd4a161-5e47-4bb5-b849-ff8aa9917f4a,1
F7,3cf3f5f3-f200-490d-b180-82674e925668,27
F7,3d4697bb-6e3e-4037-b65a-8fc54e8bd1e6,3
F7,3d5f67d5-d5bd-4f2c-b1b1-ffb855c0c583,1
F7,3dbed1f5-5506-4ee5-bf7e-590f82e8d57a,30
F7,3e5e5e04-f22a-4bed-8744-ebb8bfacf2da,6
F7,3e87ac14-e0ec-4b79-9c97-02b1fee7263e,42
F7,3f2026a8-d608-402b-8228-036a600144b1,2
F7,3f5b64a7-bc69-4264-8a47-a61e3e786f07,1
F7,3f701b72-b8c1-4aab-911d-8aa7fd03ab8f,1
F7,3f83cd26-3b55-4044-9c25-975ab741f6ae,392
F7,3f8b29dc-4f78-42d7-bf3d-ccfa388bab52,18
F7,3f9f7c3e-1bc6-46d9-a608-c6f8e4400dda,1
F7,3fa6918f-dfcf-4add-a844-edaee171b604,1
F7,400712da-229e-45cd-9212-3068202b938e,1
F7,4020ef65-85f9-4ed8-bf41-62cc977598d6,7
F7,4021e522-d94a-4b96-a017-70f65c9215d3,1
F7,4071c5f7-0fdd-48a0-bbcf-988e0abdc3ca,5
F7,40729e08-20f0-47d9-954a-623cb4283368,18
F7,40763641-bda1-43a6-bbc2-f42f30eec812,1
F7,40859bbd-44e4-4581-9f2f-1f614b10aa75,24
F7,40bb2616-c612-4aa6-bc18-2ca3028c09e9,1
F7,40f96267-79ca-4abb-8b32-a3a7bdd0f735,3
F7,412c75bf-00d7-4446-bd24-f3439cf3d58b,1
F7,41347295-1c2d-4865-a873-3b5e2981bb68,1
F7,415c8d92-34f3-4ae6-bcf9-1f4eaf9a09d9,5767
F7,41a841c7-9b87-4fce-ae3b-a3931a74bc3c,65
F7,41b42d40-9670-4507-9212-d955dae33a48,23
F7,41e253ce-8d6e-4d3e-be3a-36ab89e7c846,24
F7,4207caad-dd00-4aba-bbf6-337820325ded,3
F7,421d3d32-5266-4a82-9e44-ff101e606ebd,2
F7,42221eec-69c3-4ca8-8ce8-e17e9b504fb9,5
F7,422560bd-938d-4c26-90ba-2dae0ee10e4f,2
F7,42288f20-3afb-4a32-8892-554fa248bd0e,8
F7,42461b29-5dce-4451-87a4-cf119fe4a1ff,6
F7,4259c5cd-8cdc-40fa-a9d4-87579bca5fdb,1
F7,4279caae-1dd5-4870-9a69-ca0deb82054d,3
F7,4303062a-1885-4845-b966-7e4e5630d5fd,3
F7,4343263a-d117-4eea-bb74-5c41e6bd02d3,1
F7,435158b4-cff4-4ad7-986c-67c606818140,1
F7,439d928c-6e63-4ff4-92d8-7687cf22c91e,1
F7,43ba341e-f9a2-41c4-8d8b-97f804f2b464,1
F7,441e5ac0-6304-4a6d-9481-0fbe31443f10,3
F7,443a91f5-2b08-40ec-9ed6-b14785f223ad,1
F7,4496033c-cdd5-4c74-93b1-9aa2e93dece9,1
F7,44c940fb-7dc0-4b90-8839-a6fbc5253e81,1438
F7,44f5dac6-e3cb-414c-9109-f7ea09076e89,9
F7,4501dcb6-953a-43fd-b597-7386201661f5,7
F7,453737b5-660e-42f9-94c2-d77329096f33,2
F7,4544883e-1869-42be-a023-c7906f01f8fb,16
F7,45bce494-cbb6-4e30-950e-8cb4b7b12053,1
F7,4601be25-12bc-4f25-837b-476b655cd9a3,1
F7,4657542f-3939-42b2-9c1d-8ac63dc3d179,38
F7,4694df05-71f6-4241-80fe-a7e09470229d,1
F7,46b536be-5a58-47fd-8252-1a2e6e1bcb22,26
F7,46db6359-da51-4897-a4be-8fede731c92a,3
F7,46f5c4b7-6195-421b-a57c-d513b48ab750,14
F7,4727e2b7-ae5c-41d7-acdc-88784e426e67,30
F7,47a42cc9-3215-464d-8ee8-5a52f772ef83,25
F7,481fcb20-8bad-46aa-ac14-da4d10837b66,41
F7,484d3444-58c6-4e40-985f-96d8af250ee2,1
F7,487b37ee-1d78-4f97-9480-f2cf01efffb7,42
F7,4897da1b-538e-420e-81c7-ab68ef5b8e85,159
F7,48ac9bc8-efa1-4654-8fb4-2ac92bf79f1f,2
F7,48b503af-62df-4767-8b30-07fccafb173f,1
F7,48c894ad-56e9-4632-88d2-55eba0d0814f,4
F7,48cf4347-5d43-4c6a-b603-21cd4ad5a09e,1
F7,48dcf7e4-6ac9-4511-8d52-0441e161fde6,12
F7,48eaacee-4b69-43e6-8707-a36f2c680ea5,4
